@relation TrainingInstances_teste02_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_soc_sec_id numeric
@attribute JACCARD_soc_sec_id numeric
@attribute JARO_soc_sec_id numeric
@attribute LEVENSHTEIN_soc_sec_id numeric
@attribute QGRAM_soc_sec_id numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_rolerec-5662-org numeric
@attribute JACCARD_family_rolerec-5662-org numeric
@attribute JARO_family_rolerec-5662-org numeric
@attribute LEVENSHTEIN_family_rolerec-5662-org numeric
@attribute QGRAM_family_rolerec-5662-org numeric
@attribute resultado {nao-duplicata,duplicata}

@data
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.733333,0.375,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0.395238,0.285714,0.125,0,0,0,0,0,0,0,0.454545,0.090909,0,1,1,1,1,1,0,0,0,0,0,0,0,0.522059,0.235294,0.052632,1,1,1,1,1,0,0,0.653247,0.272727,0.076923,0,0,0.619048,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0.7,0.5,0.25,0,0,0.436508,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565657,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507937,0.142857,0.0625,0,0,0.614815,0.2,0,0,0,0.620851,0.166667,0,0,0,0.452381,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.437037,0,0,0,0,0,0,0,0,0,0.583333,0.25,0.2,0,0,0.733333,0.5,0.333333,0,0,0.7,0.5,0.25,0,0,0.555,0.25,0.114286,0,0,0,0,0,0,0,0.755556,0.416667,0.142857,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.464286,0.142857,0,0,0,0.328571,0.1,0,1,1,1,1,1,0,0,0.340909,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759091,0.363636,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.746667,0.25,0.2,1,1,1,1,1,0,0,0.455556,0.166667,0.133333,0,0,0,0,0,1,1,1,1,1,0,0,0.454545,0.272727,0.086957,0,0,0.666667,0.25,0,0,0,0.65,0.333333,0.222222,0,0,0.55,0.166667,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0.571429,0.142857,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458333,0.125,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0.407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458333,0.1875,0,0,0,0,0,0,0,0,0.533333,0.3,0.083333,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.375,0.2,1,1,1,1,1,0,0,0.428571,0.285714,0.133333,0,0,0,0,0,1,1,1,1,1,0,0,0.422619,0.125,0.105263,0,0,0.55,0.25,0.166667,0,0,0,0.5,0.285714,0,0,0.710294,0.411765,0.166667,0,0,0,0,0,0,0,0.631818,0.181818,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.977778,0.888889,0.761905,1,1,1,1,1,0,0,0.714286,0.571429,0.222222,0,0,0.937778,0.8,0.695652,0,0,0.911111,0.666667,0.444444,1,1,1,1,1,0,0,0.85,0.75,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.490741,0,0,0,0,0.453704,0.222222,0,1,1,1,1,1,0,0,0.489177,0.090909,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,0,0,0.536508,0.066667,0,0,0,0,0,0,0,0,0.472222,0.166667,0,0,0,0.523809,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.847778,0.571429,0.352941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.8,0.333333,0.25,0,0,0.411255,0.090909,0,0,0,0,0,0,0,0,0.85,0.5,0.285714,0,0,0.828261,0.434783,0.307692,0,0,0,0,0,0,0,0.651515,0.272727,0,0,0,0.485714,0.142857,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.345238,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.55,0.166667,0.071429,0,0,0.5,0,0,0,0,0,0,0,0,0,0.454545,0.181818,0.076923,0,0,0,0,0,0,0,0.552727,0.272727,0.076923,0,0,0.523809,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.941667,0.75,0.545455,0,0,0.85,0.5,0.285714,0,0,0.85,0.5,0.285714,1,1,1,1,1,0,0,0.953333,0.8,0.615385,0,0,0.85,0.5,0.285714,0.408248,0.25,0.944762,0.933333,0.823529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.461111,0.133333,0,0,0,0.5,0,0,0,0,0.666667,0.5,0.25,0,0,0.473434,0.105263,0,0,0,0,0,0,0,0,0.533333,0.333333,0.153846,0,0,0.507937,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.25,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0.472222,0.25,0,0,0,0,0,0,0,0,0.416667,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500427,0.076923,0.068965,0,0,0,0,0,0,0,0.293939,0.090909,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.783333,0.6,0.461538,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.985714,0.928571,0.83871,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.958333,0.9375,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0.125,0.1,0,0,0,0,0,0,0,0.595238,0.285714,0,0,0,0.437037,0.222222,0,1,1,1,1,1,0,0,0.472222,0.166667,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.462302,0.1875,0.058824,1,1,1,1,1,0.5,0.333333,0.774444,0.4,0.25,0,0,0.619048,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.825,0.375,0.3,1,1,1,1,1,0,0,0.6,0.4,0,0,0,0.441667,0,0,0,0,0,0,0,0,0,0.683333,0.333333,0.095238,0,0,0.5,0,0,0,0,0,0,0,0,0,0.649849,0.235294,0.117647,0,0,0,0,0,0,0,0.516667,0.2,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.822222,0.375,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0.454545,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501166,0.153846,0,0,0,0,0,0,0,0,0.505556,0.083333,0,0,0,0.507937,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.5,0.2,0,0,0,0,0,0,0,0.472222,0.166667,0,0,0,0.422619,0.125,0,0,0,0.611111,0.333333,0,0,0,0.486111,0.166667,0,0,0,0.5,0.25,0,0,0,0.911111,0.666667,0.444444,0,0,0.55042,0.176471,0,0,0,0.30112,0.176471,0.071429,0,0,0.618254,0.166667,0.076923,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.525,0.166667,0.142857,0,0,0,0.166667,0,0,0,0,0,0,0,0,0.481481,0.111111,0,0,0,0.5,0,0,1,1,1,1,1,0,0,0.539484,0.25,0.057143,1,1,1,1,1,0,0,0.620851,0.25,0,0,0,0.507937,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.921429,0.75,0.5,0,0,0,0,0,0,0,0.483333,0.2,0.153846,0,0,0.412037,0.111111,0.095238,0,0,0,0,0,0,0,0.535354,0.181818,0,0,0,0.666667,0.25,0.166667,0,0,0,0,0,0,0,0.462626,0.266667,0,1,1,1,1,1,0.5,0.333333,0.781818,0.363636,0.307692,0,0,0.428571,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.3,1,1,1,1,1,0,0,0.455556,0.166667,0,0,0,0.641071,0.25,0.105263,0,0,0,0,0,0,0,0.605556,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462626,0.2,0,0,0,0,0,0,0,0,0.504545,0.181818,0,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.285714,1,1,1,1,1,1,1,1,1,1,0,0,0.893333,0.8,0.571429,0,0,0.847619,0.571429,0.470588,0,0,0.8,0.666667,0.4,0.353553,0.2,0.896667,0.8,0.636364,0.5,0.333333,0.946667,0.8,0.615385,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.904762,0.857143,0.666667,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0.57619,0.3,0,0,0,0,0,0,0,0,0.430556,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533761,0.153846,0,0,0,0,0,0,0,0,0.582727,0.363636,0.076923,0,0,0.428571,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.901984,0.777778,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.887692,0.769231,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.853333,0.571429,0.375,1,1,1,1,1,0.5,0.333333,0.690476,0.142857,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.905455,0.727273,0.56,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.963636,0.909091,0.769231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.97037,0.888889,0.761905,0,0,0.842424,0.727273,0.4,0,0,0,0.5,0.285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.976471,0.941176,0.842105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.333333,0,0,0.906667,0.6,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.285714,0.353553,0.2,0.92,0.8,0.583333,1,1,1,1,1,1,1,1,1,1,0,0,0.942857,0.857143,0.666667,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.826667,0.6,0.461538,1,1,1,1,1,0,0,0.8,0.666667,0.4,0,0,0.963636,0.909091,0.769231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.921579,0.9,0.744186,0.408248,0.25,0.983333,0.916667,0.814815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.911111,0.666667,0.545455,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.766667,0.5,0.3,0,0,0,0,0,0,0,0.6,0.2,0,0,0,0.583333,0.25,0,1,1,1,1,1,0,0,0.64,0.266667,0.129032,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.5875,0.533333,0.451613,0,0,0,0,0,0,0,0.597042,0.25,0,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.9,0.75,0.5,0,0,0,0,0,0,0,0.464286,0.285714,0.133333,0,0,0.433333,0.1,0,0,0,0,0,0,0,0,0.559848,0.181818,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.444231,0.230769,0,0,0,0,0,0,0,0,0.584848,0.090909,0,0,0,0.630952,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455556,0.166667,0,0,0,0.338384,0.090909,0,0,0,0,0,0,0,0,0.511905,0.125,0.105263,1,1,1,1,1,0,0,0,0,0,0,0,0.414683,0.142857,0,1,1,1,1,1,0,0,0.39697,0.090909,0,0,0,0.619048,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.766667,0.375,0.3,0,0,0,0,0,0,0,0.630952,0.142857,0,0,0,0.490741,0.111111,0,1,1,1,1,1,0,0,0.555556,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612979,0.294118,0.057143,1,1,1,1,1,0,0,0.462879,0.181818,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.375,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0.5,0.166667,0,1,1,1,1,1,0,0,0.481481,0,0,0,0,0.55,0.25,0.166667,0,0,0.7,0.5,0.25,0,0,0.531944,0.1875,0.057143,0,0,0,0,0,0.5,0.333333,0.787879,0.363636,0.230769,0,0,0.357143,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.565079,0.142857,0,0,0,0,0,0,0,0,0.483333,0.1,0,0,0,0.7,0.25,0.166667,0,0,0.7,0.5,0.25,0.5,0.333333,0.586971,0.4375,0.411765,0,0,0,0,0,0,0,0.576263,0.090909,0.08,0,0,0.507937,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.925291,0.769231,0.551724,0,0,0.866667,0.5,0.4,1,1,1,1,1,0.408248,0.25,0.984615,0.923077,0.827586,0,0,0.933333,0.833333,0.625,1,1,1,1,1,0,0,0.975,0.875,0.736842,1,1,1,1,1,1,1,1,1,1,duplicata
