@relation TrainingInstances_dados10k-15-15-3_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_role numeric
@attribute JACCARD_family_role numeric
@attribute JARO_family_role numeric
@attribute LEVENSHTEIN_family_role numeric
@attribute QGRAM_family_role numeric
@attribute resultado {nao-duplicata,duplicata}

@data
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.96,0.8,0.615385,0,0,0.8,0.333333,0.25,0.5,0.333333,0.928846,0.846154,0.758621,0,0,0.85,0.75,0.5,0,0,0.65,0.666667,0.444444,1,1,1,1,1,1,1,1,1,1,0.353553,0.2,0.952564,0.846154,0.689655,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.94381,0.8,0.787879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.8,0.571429,0,0,0.92,0.8,0.571429,0,0,0.911111,0.666667,0.444444,0,0,0.9,0.75,0.5,1,1,1,1,1,1,1,1,1,1,0,0,0.943137,0.777778,0.564103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.8,0.625,0.4,1,1,1,1,1,0,0,0.574074,0.333333,0,0,0,0,0,0,1,1,1,1,1,0,0,0.440657,0.083333,0.074074,0,0,0.5,0,0,0,0,0,0,0,0,0,0.516667,0.133333,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455556,0,0,0,0,0.666667,0.25,0,0,0,0,0,0,0,0,0.411111,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47972,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.577778,0.166667,0,0,0,0.345238,0.125,0,0,0,0,0,0,0,0,0.361111,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491987,0.3125,0.060606,0,0,0,0,0,0,0,0.563636,0.181818,0.076923,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.5,0.3,0,0,0,0,0,0,0,0.436508,0.142857,0,0,0,0.511111,0.2,0.166667,0,0,0,0,0,0,0,0.555,0.166667,0.076923,0,0,0.7,0.5,0.166667,0,0,0,0,0,0,0,0.556037,0.222222,0,0,0,0,0,0,0,0,0.570707,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464286,0.285714,0,0,0,0,0,0,1,1,1,1,1,0,0,0.414286,0,0,0,0,0.7,0.25,0.166667,0,0,0,0.5,0.285714,0.5,0.333333,0.738889,0.625,0.514286,0,0,0,0,0,0.5,0.333333,0.68,0.3,0.166667,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9,0.75,0.6,0,0,0,0,0,0,0,0.411111,0.166667,0,0,0,0.455556,0.166667,0,1,1,1,1,1,0,0,0.482323,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.523737,0.333333,0.074074,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.868333,0.666667,0.615385,1,1,1,1,1,1,1,1,1,1,0,0,0.969474,0.9,0.837209,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.555556,0.333333,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0.85,0.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.523809,0.142857,0,0,0,0,0,0,0,0,0.408333,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.333333,0.570406,0.533333,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.778333,0.5,0.3,0,0,0,0,0,0,0,0.527778,0.25,0,0,0,0.489177,0.181818,0,0,0,0,0,0,0,0,0.583333,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558153,0.133333,0,0,0,0,0,0,0,0,0.523737,0.083333,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857,0.428571,0.117647,0,0,0.490741,0.111111,0,0,0,0,0,0,0,0,0.603846,0.230769,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,0.5,0.333333,0.615278,0.5,0.4,0,0,0,0,0,0,0,0.602273,0.272727,0.076923,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.94411,0.904762,0.863636,1,1,1,1,1,0,0,0.557071,0.25,0,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.65,0.333333,0.285714,1,1,1,1,1,0,0,0.872222,0.583333,0.48,1,1,1,1,1,1,1,1,1,1,0.408248,0.25,0.931044,0.857143,0.774194,0.408248,0.25,0.973333,0.933333,0.823529,0,0,0.97,0.9,0.782609,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.375,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.737374,0.454545,0.083333,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0.640152,0.1875,0.055556,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.95,0.75,0.555556,1,1,1,1,1,0,0,0.708571,0.428571,0.25,0,0,0.966667,0.833333,0.666667,0,0,0.911111,0.666667,0.444444,1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.285714,0.408248,0.25,0.988889,0.944444,0.871795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.706667,0.4,0.307692,0,0,0,0,0,0,0,0.883333,0.666667,0.571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.933333,0.5,0.333333,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.75,0.5,0,0,0.941667,0.875,0.7,1,1,1,1,1,0,0,0.867521,0.769231,0.482759,1,1,1,1,1,1,1,1,1,1,0,0,0.867521,0.769231,0.551724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.690476,0.375,0.105263,1,1,1,1,1,0.5,0.333333,0.948718,0.923077,0.8,1,1,1,1,1,1,1,1,1,1,0,0,0.856703,0.642857,0.451613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.813333,0.6,0.428571,1,1,1,1,1,0,0,0.869444,0.625,0.421053,1,1,1,1,1,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.8,0.5,0.3,1,1,1,1,1,1,1,1,1,1,0,0,0.925926,0.777778,0.6,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.985417,0.9375,0.857143,0,0,0.915455,0.818182,0.56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.627273,0.272727,0.076923,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.895556,0.7,0.521739,1,1,1,1,1,0,0,0.98,0.9,0.782609,0,0,0.85,0.75,0.5,1,1,1,1,1,0.333333,0.2,0.944946,0.826087,0.693878,1,1,1,1,1,0,0,0.755714,0.5,0.166667,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0,0,0,1,1,1,1,1,0,0,0.619048,0.285714,0,0,0,0.585714,0.142857,0.117647,0,0,0,0,0,0,0,0.569231,0.230769,0.076923,0,0,0,0,0,1,1,1,1,1,0.5,0.333333,0.640491,0.4375,0.424242,1,1,1,1,1,0,0,0.696104,0.272727,0.076923,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.5,0.2,0,0,0,0,0,0,0,0.561905,0.285714,0,0,0,0.464286,0.142857,0,0,0,0,0,0,0,0,0.390054,0.153846,0,0,0,0.666667,0.5,0,1,1,1,1,1,0.5,0.333333,0.777839,0.571429,0.451613,0,0,0,0,0,0,0,0.518182,0.272727,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333,0.125,0,1,1,1,1,1,0,0,0,0,0,0,0,0.502645,0.111111,0,0,0,0,0,0,0,0,0.422222,0.1,0,0,0,0,0,0,0,0,0.911111,0.666667,0.444444,0,0,0.573611,0.1875,0.057143,0,0,0.5625,0.1875,0,0,0,0.566667,0.2,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.844444,0.625,0.3,0,0,0,0,0,1,1,1,1,1,0,0,0.5,0,0,1,1,1,1,1,0,0,0.405303,0.090909,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.452381,0.214286,0.071429,1,1,1,1,1,0,0,0.587879,0.181818,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.541667,0.125,0,1,1,1,1,1,1,1,1,1,1,0,0,0.595238,0.285714,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0.666667,0.5,0.25,0,0,0.822222,0.5,0.2,0,0,0,0,0,0,0,0.455556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305556,0.083333,0,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0.505983,0.133333,0,0,0,0,0,0,0,0,0.651515,0.272727,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0.522222,0.2,0,0,0,0,0.125,0,1,1,1,1,1,0,0,0.404762,0.285714,0,0,0,0.575,0.25,0.181818,0,0,0,0,0,0,0,0.503968,0.214286,0,1,1,1,1,1,0,0,0.728419,0.307692,0.275862,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.55,0.25,0,1,1,1,1,1,1,1,1,1,1,0,0,0.921429,0.75,0.631579,1,1,1,1,1,1,1,1,1,1,0,0,0.890909,0.727273,0.461538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.583333,0.25,0,0,0,0,0,0,0,0,0.6,0.2,0,0,0,0.619048,0.142857,0,0,0,0,0,0,0,0,0.6,0.3,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0.5,0.333333,0.835382,0.666667,0.545455,1,1,1,1,1,0,0,0.652147,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.875556,0.666667,0.4,0,0,0.906667,0.6,0.5,1,1,1,1,1,0,0,0.98,0.9,0.782609,1,1,1,1,1,0,0,0.85,0.5,0.571429,0,0,0.930476,0.8,0.647059,0,0,0.888889,0.666667,0.4,0.5,0.333333,0.923636,0.909091,0.769231,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.921429,0.75,0.631579,1,1,1,1,1,0,0,0.810774,0.75,0.518519,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.955278,0.875,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,1,1,1,1,1,0,0,0.8,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.488889,0.3,0,0,0,0,0,0,0,0,0.301347,0.090909,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.494518,0.263158,0.153846,0,0,0,0,0,0,0,0.727273,0.454545,0.076923,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.974167,0.8125,0.685714,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0.822222,0.625,0.4,1,1,1,1,1,0,0,0.483333,0.2,0,0,0,0.477778,0.1,0,1,1,1,1,1,0,0,0.412037,0.111111,0,1,1,1,1,1,0,0,0,0,0,0,0,0.73545,0.357143,0.1875,0,0,0.5,0.125,0,0,0,0.457071,0.25,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.714286,0.571429,0.222222,0,0,0.911111,0.666667,0.444444,0,0,0.882828,0.636364,0.5,1,1,1,1,1,0,0,0.666667,0.5,0.25,0.408248,0.25,0.959048,0.866667,0.727273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.822222,0.666667,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0.125,0,1,1,1,1,1,0,0,0.561905,0.285714,0,0,0,0.47619,0,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0.5,0.25,0,0,0,0,0.333333,0,0,0,0.47619,0.222222,0,1,1,1,1,1,0,0,0.551515,0.181818,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.524242,0.181818,0,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.844444,0.625,0.4,1,1,1,1,1,0,0,0.447619,0.142857,0,0,0,0.631746,0.285714,0.235294,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.7,0.5,0.25,0,0,0.581863,0.3,0.048781,1,1,1,1,1,0,0,0.723864,0.181818,0.076923,0,0,0,0,0,1,1,1,1,1,nao-duplicata
