@relation TrainingInstances_teste02_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_soc_sec_id numeric
@attribute JACCARD_soc_sec_id numeric
@attribute JARO_soc_sec_id numeric
@attribute LEVENSHTEIN_soc_sec_id numeric
@attribute QGRAM_soc_sec_id numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_rolerec-5662-org numeric
@attribute JACCARD_family_rolerec-5662-org numeric
@attribute JARO_family_rolerec-5662-org numeric
@attribute LEVENSHTEIN_family_rolerec-5662-org numeric
@attribute QGRAM_family_rolerec-5662-org numeric
@attribute resultado {nao-duplicata,duplicata}

@data
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.908333,0.5,0.3,1,1,1,1,1,0,0,0.436508,0.142857,0,0,0,0.447619,0.142857,0,0,0,0,0,0,0,0,0.5125,0.111111,0.095238,0,0,0.666667,0.25,0,0,0,0,0,0,0,0,0.550595,0.1875,0,0,0,0,0,0,0,0,0.505556,0.25,0,0,0,0.507937,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0.908333,0.625,0.3,0,0,0,0,0,0,0,0.633333,0.2,0,0,0,0.466667,0.2,0,0,0,0.611111,0.333333,0,0,0,0.425926,0.111111,0,0,0,0,0,0,0,0,0.822222,0.666667,0.4,0,0,0.472222,0.0625,0,1,1,1,1,1,0,0,0.472222,0.083333,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844444,0.625,0.3,1,1,1,1,1,1,1,1,1,1,0,0,0.428571,0.142857,0,0,0,0,0,0,0,0,0.39418,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496825,0.133333,0,1,1,1,1,1,0,0,0.533333,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.777778,0.454545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.866239,0.692308,0.551724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.930556,0.666667,0.571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.864286,0.571429,0.444444,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.783333,0.6,0.461538,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.985714,0.928571,0.83871,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.958333,0.9375,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.441667,0.125,0,0,0,0.511905,0.125,0,0,0,0,0,0,0,0,0.345238,0.125,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.73141,0.5625,0.424242,0,0,0.424145,0.153846,0,0,0,0.612727,0.181818,0.076923,0,0,0.507937,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.472222,0.125,0,0,0,0.666667,0.5,0.25,0,0,0.472222,0.166667,0,0,0,0.422619,0.125,0,1,1,1,1,1,0,0,0.467094,0.153846,0,0,0,0.5,0.25,0,0,0,0.611111,0.333333,0,0.5,0.333333,0.631868,0.5,0.451613,0,0,0,0,0,0,0,0,0,0,0,0,0.507937,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433333,0,0,0,0,0.666667,0.25,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755556,0.333333,0.142857,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0.95,0.875,0.7,0,0,0,0,0,0,0,0.455556,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662698,0.428571,0.117647,0,0,0.5,0,0,0,0,0,0,0,0,0,0.455682,0.25,0,1,1,1,1,1,0,0,0,0,0,0,0,0.619048,0.285714,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.416667,0.125,0,1,1,1,1,1,0,0,0.511905,0.125,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0.454545,0.090909,0,0,0,0.7,0.25,0.166667,0,0,0.7,0.5,0.25,0.5,0.333333,0.796154,0.538462,0.466667,0,0,0,0,0,0,0,0.504545,0.181818,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.966667,0.857143,0.705882,1,1,1,1,1,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.375,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0.430556,0.125,0,0,0,0,0,0,0,0,0.571429,0.214286,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.515797,0.1875,0.060606,0,0,0.529293,0.2,0,0,0,0.561111,0.083333,0,0,0,0.523809,0.285714,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.285714,0,0,0.916667,0.875,0.7,1,1,1,1,1,0,0,0.930556,0.777778,0.571429,0,0,0.941667,0.75,0.545455,0,0,0.933333,0.75,0.545455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.927564,0.923077,0.8,1,1,1,1,1,0,0,0.97,0.9,0.782609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.25,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0.539683,0.142857,0.117647,0,0,0,0,0,0,0,0.511111,0.166667,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.501587,0.2,0,1,1,1,1,1,0,0,0.60404,0.181818,0,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.766667,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.555556,0.333333,0.125,0,0,0,0,0,0,0,0.422619,0,0,0,0,0.733333,0.5,0.333333,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,0,0,0.577778,0.25,0.142857,0,0,0.428571,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.971429,0.928571,0.8125,1,1,1,1,1,0,0,0.717533,0.363636,0.153846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.408248,0.25,0.944231,0.923077,0.8,1,1,1,1,1,1,1,1,1,1,0,0,0.933333,0.857143,0.666667,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.922222,0.666667,0.428571,0,0,0.865,0.8,0.615385,1,1,1,1,1,0,0,0.955556,0.833333,0.8,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.943627,0.941176,0.842105,0,0,0.909524,0.714286,0.588235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.635714,0.285714,0.133333,0,0,0.635714,0.285714,0.133333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.923846,0.769231,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.941667,0.75,0.545455,1,1,1,1,1,0,0,0.925,0.75,0.545455,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.927368,0.85,0.636364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.905455,0.727273,0.56,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.963636,0.909091,0.769231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.733333,0.4,0.142857,1,1,1,1,1,1,1,1,1,1,0.666667,0.5,0.929825,0.894737,0.714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333,0.970833,0.875,0.842105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.825,0.625,0.3,1,1,1,1,1,0,0,0.472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111,0.166667,0,1,1,1,1,1,0,0,0,0.5,0.285714,0,0,0.584596,0.1875,0,0,0,0,0,0,0,0,0.618254,0.333333,0,0,0,0.709524,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.775,0.5,0.428571,0,0,0.765,0.666667,0.266667,0,0,0.722222,0.5,0.363636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333,0.2,0.801961,0.8,0.636364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.746667,0.5,0.2,0,0,0,0,0,0,0,0.666667,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468013,0.181818,0,0,0,0.7,0.25,0.166667,0,0,0,0,0,0.5,0.333333,0.635684,0.538462,0.482759,0,0,0,0,0,0,0,0.570707,0.083333,0,0,0,0.428571,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.825,0.5,0.3,1,1,1,1,1,0,0,0.55,0.125,0.117647,0,0,0,0,0,1,1,1,1,1,0,0,0.444444,0,0,0,0,0.5,0.25,0,0,0,0.8,0.333333,0.25,0,0,0.45,0.2,0,0,0,0,0,0,0,0,0.551515,0.272727,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.9,0.666667,0.5,0,0,0.925,0.875,0.7,0,0,0.822222,0.666667,0.4,0.5,0.333333,0.977778,0.888889,0.857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.513889,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495238,0.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.653216,0.263158,0.057143,1,1,1,1,1,0,0,0,0,0,0,0,0.847619,0.428571,0.222222,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0.95,0.75,0.5,1,1,1,1,1,0,0,0.436508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590909,0.272727,0,0,0,0.7,0.25,0.166667,0,0,0,0,0,0,0,0.52619,0.133333,0,0,0,0,0,0,0,0,0.516667,0.2,0,0,0,0.619048,0.285714,0.111111,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.8,0.5,0.4,1,1,1,1,1,0,0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408333,0,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0,0,0.530109,0.153846,0.142857,0,0,0,0,0,0,0,0.516667,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0.8,0.5,0.4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408333,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.382479,0.153846,0,0,0,0.508333,0.16,0.044444,0,0,0.651515,0.272727,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.25,0.2,1,1,1,1,1,0,0,0.472222,0.166667,0.142857,0,0,0.458333,0.111111,0,0,0,0,0,0,0,0,0.466667,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.333333,0.730556,0.5,0.4,0,0,0,0,0,0,0,0.563636,0.181818,0.076923,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.5,0.4,1,1,1,1,1,1,1,1,1,1,0,0,0.876923,0.769231,0.466667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.766667,0.5,0.3,0,0,0,0,0,0,0,0.466667,0,0,0,0,0.501166,0.230769,0,0,0,0,0,0,0,0,0.430303,0.090909,0,0,0,0.5,0.25,0,0,0,0,0,0,0.5,0.333333,0.682516,0.588235,0.5,0,0,0.536842,0.157895,0,0,0,0.494444,0.166667,0,0,0,0.357143,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.25,0.2,1,1,1,1,1,0,0,0.455556,0,0,0,0,0.523809,0.142857,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.518182,0.181818,0,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31746,0.083333,0,0,0,0.666667,0.25,0.166667,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.570707,0.166667,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.625,0.5,0,0,0,0,0,0,0,0.523809,0,0,0,0,0.492064,0.285714,0.142857,1,1,1,1,1,0,0,0.478355,0.272727,0,0,0,0.666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572222,0.166667,0,0,0,0.523809,0.142857,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
